college_name,possible_intake,source
Sl College Additional,,2019-course-collegedata.txt
College Name Course Name Intake,,2019-course-collegedata.txt
"Ahalia Ayurveda Medical College,",,2019-course-collegedata.txt
"Govt. Ayurveda College, Diploma in Rog Nidan",,2019-course-collegedata.txt
"Govt. Ayurveda College,",,2019-course-collegedata.txt
"Govt. Ayurveda College, MD Rog Nidan Avum",,2019-course-collegedata.txt
"Govt. Ayurveda College, MS Shalya Tantra -",,2019-course-collegedata.txt
"Govt. Ayurveda College, MD Dravyaguna",,2019-course-collegedata.txt
"Govt. Ayurveda College, MD Rasashastra &",,2019-course-collegedata.txt
"Govt. Ayurveda College, Ayurveda Dhanvantari -",,2019-course-collegedata.txt
"Govt. Ayurveda College, Diploma in Rasayan and",,2019-course-collegedata.txt
"Govt. Ayurveda College, Shastra & Bhaishajya",,2019-course-collegedata.txt
"Govt. Ayurveda College, Diploma in Prasuti &",,2019-course-collegedata.txt
"Govt. Ayurveda College, Diploma in Netra Roga",,2019-course-collegedata.txt
"Govt. Ayurveda College, Diploma in",,2019-course-collegedata.txt
"Govt. Ayurveda College, Kshar Karma Avum",,2019-course-collegedata.txt
"Govt. Ayurveda College, Shiro Nasa Karna Avum",,2019-course-collegedata.txt
"Govt. Ayurveda College, MS Shalakya Tantra -",,2019-course-collegedata.txt
"Govt. Ayurveda College, Diploma in Manasik",,2019-course-collegedata.txt
"KMCT Ayurveda Medical College,",,2019-course-collegedata.txt
"AM006 Medical College, Pandalam Vigyana",006,2019-course-collegedata.txt
"AM006 Medical College, Pandalam BAMS",006,2019-course-collegedata.txt
"Nangelil Ayurveda Medical College,",,2019-course-collegedata.txt
"AM008 Medical College, Kasargod BAMS",008,2019-course-collegedata.txt
"AM009 College, Thiruvananthapuram BAMS",009,2019-course-collegedata.txt
"AM009 College, Thiruvananthapuram MD Kayachikitsa",009,2019-course-collegedata.txt
"AM009 College, Thiruvananthapuram Samanya",009,2019-course-collegedata.txt
"AM009 College, Thiruvananthapuram Shalya",009,2019-course-collegedata.txt
"AM009 College, Thiruvananthapuram MD Ayurveda Sidhanta",009,2019-course-collegedata.txt
"AM010 College,Parassinikkadavu BAMS",010,2019-course-collegedata.txt
"AM010 College,Parassinikkadavu MD Agad Tantra",010,2019-course-collegedata.txt
"AM010 College,Parassinikkadavu Bhaishajya Kalpana",010,2019-course-collegedata.txt
"AM010 College,Parassinikkadavu MD Panchkarma",010,2019-course-collegedata.txt
"PNNM Ayurveda Medical College, MS Shalya Tantra -",,2019-course-collegedata.txt
"PNNM Ayurveda Medical College,",,2019-course-collegedata.txt
"PNNM Ayurveda Medical College, Ayurveda Dhanvantari -",,2019-course-collegedata.txt
"Santhigiri Ayurveda Medical College,",,2019-course-collegedata.txt
Sree Narayana Institute of Ayurvedic,,2019-course-collegedata.txt
"Vaidyaratnam Ayurveda College,",,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram Vigyana",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram Diploma in Dravyaguna",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram Swasthavritta and Yoga",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram MD Panchkarma",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram Swasthya Vigyan",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram Panchakarma",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram BAMS",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram MD Swasthvritta",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram Manas Roga",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram Shalya",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram MD Ayurveda Sidhanta",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram MD Agad Tantra",015,2019-course-collegedata.txt
"AM015 College, Kottakkal,Malapuram Medicine)",015,2019-course-collegedata.txt
"82 AM016 Vishnu Ayurveda College, Shoranur BAMS 60 0",0,2019-course-collegedata.txt
"AN001 College,Parassinikkadavu B.Sc.Nursing (Ayurveda)",001,2019-course-collegedata.txt
"AP001 College,Parassinikkadavu B.Pharm (Ayurveda)",001,2019-course-collegedata.txt
"HM001 Medical College, Kottayam BHMS",001,2019-course-collegedata.txt
"HM002 College, Ernakulam BHMS",002,2019-course-collegedata.txt
"HM003 College, Thiruvananthapuram MD Materia Medica",003,2019-course-collegedata.txt
"HM003 College, Thiruvananthapuram MD Repertory",003,2019-course-collegedata.txt
"HM003 College, Thiruvananthapuram Philosophy",003,2019-course-collegedata.txt
"HM003 College, Thiruvananthapuram BHMS",003,2019-course-collegedata.txt
"HM003 College, Thiruvananthapuram Medicine",003,2019-course-collegedata.txt
"HM004 College, Kozhikkode BHMS",004,2019-course-collegedata.txt
"HM004 College, Kozhikkode MD Repertory",004,2019-course-collegedata.txt
"HM004 College, Kozhikkode Philosophy",004,2019-course-collegedata.txt
"HM004 College, Kozhikkode MD Materia Medica",004,2019-course-collegedata.txt
"HM004 College, Kozhikkode Medicine",004,2019-course-collegedata.txt
"Medical College,",,2019-course-collegedata.txt
"Al-Azhar Dental College,",,2019-course-collegedata.txt
"Annoor Dental College,",,2019-course-collegedata.txt
"Annoor Dental College, MDS Oral Pathology",,2019-course-collegedata.txt
"Annoor Dental College, Dentofacial",,2019-course-collegedata.txt
"Annoor Dental College, MDS Pedodontics and",,2019-course-collegedata.txt
"Annoor Dental College, Dentistry and",,2019-course-collegedata.txt
"Annoor Dental College, MDS Prosthodontics",,2019-course-collegedata.txt
Azeezia College Of Dental Sciences,,2019-course-collegedata.txt
Azeezia College Of Dental Sciences MDS Pedodontics and,,2019-course-collegedata.txt
Azeezia College Of Dental Sciences MDS Prosthodontics,,2019-course-collegedata.txt
Azeezia College Of Dental Sciences Dentistry and,,2019-course-collegedata.txt
Azeezia College Of Dental Sciences MDS Oral Pathology,,2019-course-collegedata.txt
Azeezia College Of Dental Sciences Dentofacial,,2019-course-collegedata.txt
Azeezia College Of Dental Sciences MDS Oral and,,2019-course-collegedata.txt
Century International Institute Of,,2019-course-collegedata.txt
"Educare Institute Of Dental Sciences,",,2019-course-collegedata.txt
"Educare Institute Of Dental Sciences, MDS Prosthodontics",,2019-course-collegedata.txt
"Government Dental College, MDS Public Health",,2019-course-collegedata.txt
"Government Dental College, Dentofacial",,2019-course-collegedata.txt
"Government Dental College,",,2019-course-collegedata.txt
"Government Dental College, MDS Prosthodontics",,2019-course-collegedata.txt
"Government Dental College, MDS Oral Medicine and",,2019-course-collegedata.txt
"Government Dental College, Dentistry and",,2019-course-collegedata.txt
"Government Dental College, MDS Oral and",,2019-course-collegedata.txt
"Government Dental College, MDS Oral Pathology",,2019-course-collegedata.txt
"Government Dental College, MDS Pedodontics and",,2019-course-collegedata.txt
"MD007 Govt. Dental College, Kozhikkode E ndodontics",007,2019-course-collegedata.txt
"131 MD007 Govt. Dental College, Kozhikkode B DS 50 0",0,2019-course-collegedata.txt
"MD007 Govt. Dental College, Kozhikkode a nd Crown and Bridge",007,2019-course-collegedata.txt
"133 MD007 Govt. Dental College, Kozhikkode M DS Periodontology 2 0",0,2019-course-collegedata.txt
"MD007 Govt. Dental College, Kozhikkode M axillofacial Surgery",007,2019-course-collegedata.txt
"MD007 Govt. Dental College, Kozhikkode R adiology",007,2019-course-collegedata.txt
"MD007 Govt. Dental College, Kozhikkode P reventive Dentistry",007,2019-course-collegedata.txt
"MD007 Govt. Dental College, Kozhikkode a nd Microbiology",007,2019-course-collegedata.txt
"MD007 Govt. Dental College, Kozhikkode O rthopaedics",007,2019-course-collegedata.txt
Indira Gandhi Institute Of Dental,,2019-course-collegedata.txt
"MD010 Kannur Dental College, Kannur a n d Microbiology",010,2019-course-collegedata.txt
"MD010 Kannur Dental College, Kannur P r eventive Dentistry",010,2019-course-collegedata.txt
"MD010 Kannur Dental College, Kannur R a diology",010,2019-course-collegedata.txt
"MD010 Kannur Dental College, Kannur M axillofacial Surgery",010,2019-course-collegedata.txt
"MD010 Kannur Dental College, Kannur E n dodontics",010,2019-course-collegedata.txt
"154 MD010 Kannur Dental College, Kannur M DS Periodontology 2 0",0,2019-course-collegedata.txt
"MD010 Kannur Dental College, Kannur a n d Crown and Bridge",010,2019-course-collegedata.txt
"156 MD010 Kannur Dental College, Kannur B DS 50 50",50,2019-course-collegedata.txt
"MD010 Kannur Dental College, Kannur O rthopaedics",010,2019-course-collegedata.txt
"158 MD011 KMCT Dental College, Kozhikode B D S 100 0",0,2019-course-collegedata.txt
"MD011 KMCT Dental College, Kozhikode M a x i l l o f a c ial Surgery",011,2019-course-collegedata.txt
"MD011 KMCT Dental College, Kozhikode E n d o d o n t i cs",011,2019-course-collegedata.txt
"MD011 KMCT Dental College, Kozhikode O r t h o p a e d ics",011,2019-course-collegedata.txt
"MD011 KMCT Dental College, Kozhikode a n d M i c r o biology",011,2019-course-collegedata.txt
"MD011 KMCT Dental College, Kozhikode P r e v e n t i v e Dentistry",011,2019-course-collegedata.txt
"MD011 KMCT Dental College, Kozhikode R a d i o l o g y",011,2019-course-collegedata.txt
"MD011 KMCT Dental College, Kozhikode a n d C r o w n and Bridge",011,2019-course-collegedata.txt
"166 MD011 KMCT Dental College, Kozhikode M D S P e r i o dontology 3 0",0,2019-course-collegedata.txt
Malabar Dental College And,,2019-course-collegedata.txt
Malabar Dental College And Dentistry and,,2019-course-collegedata.txt
Malabar Dental College And MDS Pedodontics and,,2019-course-collegedata.txt
Malabar Dental College And MDS Oral Pathology,,2019-course-collegedata.txt
Malabar Dental College And Dentofacial,,2019-course-collegedata.txt
Malabar Dental College And MDS Prosthodontics,,2019-course-collegedata.txt
Malabar Dental College And MDS Oral Medicine and,,2019-course-collegedata.txt
"Mar Baselios Dental College, MDS Oral Pathology",,2019-course-collegedata.txt
"Mar Baselios Dental College, Dentistry and",,2019-course-collegedata.txt
"Mar Baselios Dental College, MDS Oral and",,2019-course-collegedata.txt
"Mar Baselios Dental College,",,2019-course-collegedata.txt
"Mar Baselios Dental College, MDS Prosthodontics",,2019-course-collegedata.txt
"Mar Baselios Dental College, MDS Oral Medicine and",,2019-course-collegedata.txt
"Mar Baselios Dental College, Dentofacial",,2019-course-collegedata.txt
"Mar Baselios Dental College, MDS Pedodontics and",,2019-course-collegedata.txt
"184 MD014 MES Dental College, Malappuram B D S 50 50",50,2019-course-collegedata.txt
"MD014 MES Dental College, Malappuram O r t h o p a edics",014,2019-course-collegedata.txt
"MD014 MES Dental College, Malappuram a n d C r o wn and Bridge",014,2019-course-collegedata.txt
"MD014 MES Dental College, Malappuram E n d o d o ntics",014,2019-course-collegedata.txt
"MD014 MES Dental College, Malappuram M a x i l l o f acial Surgery",014,2019-course-collegedata.txt
Noorul Islam College Of Dental Dentofacial,,2019-course-collegedata.txt
Noorul Islam College Of Dental Dentistry and,,2019-course-collegedata.txt
Noorul Islam College Of Dental,,2019-course-collegedata.txt
"192 MD016 Government Dental College,Kannur B D S 60 0",0,2019-course-collegedata.txt
PMS College of Dental Science and,,2019-course-collegedata.txt
PMS College of Dental Science and MDS Orthodontics and,,2019-course-collegedata.txt
PMS College of Dental Science and MDS Conservative,,2019-course-collegedata.txt
PSM College Of Dental Science and MDS Oral Pathology,,2019-course-collegedata.txt
PSM College Of Dental Science and MDS Prosthodontics,,2019-course-collegedata.txt
PSM College Of Dental Science and,,2019-course-collegedata.txt
PSM College Of Dental Science and Dentofacial,,2019-course-collegedata.txt
PSM College Of Dental Science and Dentistry and,,2019-course-collegedata.txt
PSM College Of Dental Science and MDS Pedodontics and,,2019-course-collegedata.txt
Pushpagiri College Of Dental MDS Pedodontics and,,2019-course-collegedata.txt
Pushpagiri College Of Dental,,2019-course-collegedata.txt
Pushpagiri College Of Dental MDS Prosthodontics,,2019-course-collegedata.txt
Pushpagiri College Of Dental MDS Oral and,,2019-course-collegedata.txt
Pushpagiri College Of Dental Dentistry and,,2019-course-collegedata.txt
Pushpagiri College Of Dental Dentofacial,,2019-course-collegedata.txt
"Royal Dental College, Chalissery,",,2019-course-collegedata.txt
"Royal Dental College, Chalissery, MDS Prosthodontics",,2019-course-collegedata.txt
"Royal Dental College, Chalissery, MDS Oral Pathology",,2019-course-collegedata.txt
"Royal Dental College, Chalissery, MDS Pedodontics and",,2019-course-collegedata.txt
"Royal Dental College, Chalissery, Dentistry and",,2019-course-collegedata.txt
"Royal Dental College, Chalissery, Dentofacial",,2019-course-collegedata.txt
"MD021 Sri Sankara Dental College, Varkala Endodontics",021,2019-course-collegedata.txt
"MD021 Sri Sankara Dental College, Varkala and Crown and Bridge",021,2019-course-collegedata.txt
"226 MD021 Sri Sankara Dental College, Varkala MDS Periodontology 2 0",0,2019-course-collegedata.txt
"MD021 Sri Sankara Dental College, Varkala Preventive Dentistry",021,2019-course-collegedata.txt
"MD021 Sri Sankara Dental College, Varkala Orthopaedics",021,2019-course-collegedata.txt
"229 MD021 Sri Sankara Dental College, Varkala BDS 50 50",50,2019-course-collegedata.txt
"St. Gregorios Dental College, MDS Prosthodontics",,2019-course-collegedata.txt
"St. Gregorios Dental College, Dentofacial",,2019-course-collegedata.txt
"St. Gregorios Dental College, Dentistry and",,2019-course-collegedata.txt
"St. Gregorios Dental College,",,2019-course-collegedata.txt
Sree Anjaneya Institute of Dental,,2019-course-collegedata.txt
"235 MD024 Govt. Dental College, Alappuzha BDS 50 0",0,2019-course-collegedata.txt
MD025 Government Dental College Thrissur BDS,025,2019-course-collegedata.txt
"MM001 College,Kannur (DDVL)",001,2019-course-collegedata.txt
"MM001 College,Kannur M.S. Orthopaedics",001,2019-course-collegedata.txt
"MM001 College,Kannur M.D. Paediatrics",001,2019-course-collegedata.txt
"MM001 College,Kannur MBBS",001,2019-course-collegedata.txt
"MM001 College,Kannur MD Anaesthesiology",001,2019-course-collegedata.txt
"MM001 College,Kannur MD Physiology",001,2019-course-collegedata.txt
"MM001 College,Kannur Medicine",001,2019-course-collegedata.txt
"MM001 College,Kannur DM Cardiology",001,2019-course-collegedata.txt
"MM001 College,Kannur Rhinolaryngology",001,2019-course-collegedata.txt
"MM001 College,Kannur Orthopaedics (D Ortho)",001,2019-course-collegedata.txt
"MM001 College,Kannur Laryngology (DLO)",001,2019-course-collegedata.txt
"MM001 College,Kannur and Gynaecology (DGO)",001,2019-course-collegedata.txt
"MM001 College,Kannur M.D. General Medicine",001,2019-course-collegedata.txt
"MM001 College,Kannur M.D. Microbiology",001,2019-course-collegedata.txt
"MM001 College,Kannur M.D. Pathology",001,2019-course-collegedata.txt
"MM001 College,Kannur M.D. Psychiatry",001,2019-course-collegedata.txt
"MM001 College,Kannur M.D. Radiodiagnosis",001,2019-course-collegedata.txt
"MM001 College,Kannur M.S. General Surgery",001,2019-course-collegedata.txt
"MM001 College,Kannur M.S. Ophthalmology",001,2019-course-collegedata.txt
"MM001 College,Kannur Leoprosy",001,2019-course-collegedata.txt
"MM001 College,Kannur Gynaecology",001,2019-course-collegedata.txt
"MM001 College,Kannur (DCH)",001,2019-course-collegedata.txt
"Amala Institute of Medical Sciences, Venerology and Leprosy",,2019-course-collegedata.txt
"Amala Institute of Medical Sciences,",,2019-course-collegedata.txt
"Amala Institute of Medical Sciences, M.D. Community",,2019-course-collegedata.txt
"Amala Institute of Medical Sciences, M.S. Oto-",,2019-course-collegedata.txt
"Amala Institute of Medical Sciences, Venerology and",,2019-course-collegedata.txt
"Amala Institute of Medical Sciences, M.S. Obstetrics and",,2019-course-collegedata.txt
"Amala Institute of Medical Sciences, Diploma in Child Health",,2019-course-collegedata.txt
"Amala Institute of Medical Sciences, M.D. Pulmonary",,2019-course-collegedata.txt
"Amala Institute of Medical Sciences, DM Pulmonary",,2019-course-collegedata.txt
Azeezia Institute of Medical Sciences,,2019-course-collegedata.txt
Azeezia Institute of Medical Sciences Venerology and,,2019-course-collegedata.txt
"MM004 College,Ernakulam M.D. Microbiology",004,2019-course-collegedata.txt
"MM004 College,Ernakulam M.D. Paediatrics",004,2019-course-collegedata.txt
"MM004 College,Ernakulam M.D. Psychiatry",004,2019-course-collegedata.txt
"MM004 College,Ernakulam M.D. Pathology",004,2019-course-collegedata.txt
"MM004 College,Ernakulam MBBS",004,2019-course-collegedata.txt
"MM004 College,Ernakulam M.D. General Medicine",004,2019-course-collegedata.txt
"MM005 College, Karakonam Medicine",005,2019-course-collegedata.txt
"MM005 College, Karakonam M.D. Paediatrics",005,2019-course-collegedata.txt
"MM005 College, Karakonam M.D. Psychiatry",005,2019-course-collegedata.txt
"MM005 College, Karakonam M.D. Radiodiagnosis",005,2019-course-collegedata.txt
"MM005 College, Karakonam Rhinolaryngology",005,2019-course-collegedata.txt
"MM005 College, Karakonam MBBS",005,2019-course-collegedata.txt
"MM005 College, Karakonam M.S. General Surgery",005,2019-course-collegedata.txt
"MM005 College, Karakonam M.S. Ophthalmology",005,2019-course-collegedata.txt
"MM005 College, Karakonam Gynaecology",005,2019-course-collegedata.txt
"MM005 College, Karakonam M.S. Orthopaedics",005,2019-course-collegedata.txt
"MM005 College, Karakonam M.D. Pathology",005,2019-course-collegedata.txt
"MM005 College, Karakonam MD Anaesthesiology",005,2019-course-collegedata.txt
"Govt. Medical College,",,2019-course-collegedata.txt
"Govt. Medical College, Diploma in",,2019-course-collegedata.txt
"Govt. Medical College, Diploma in Public",,2019-course-collegedata.txt
"Govt. Medical College, Diploma in Psychiatric",,2019-course-collegedata.txt
"Govt. Medical College, Medicine and",,2019-course-collegedata.txt
"Govt. Medical College, Diploma in Child Health",,2019-course-collegedata.txt
"Govt. Medical College, Diploma in Oto-Rhino",,2019-course-collegedata.txt
"Govt. Medical College, Diploma in Obsterics",,2019-course-collegedata.txt
"Govt. Medical College, Diploma in Clinical",,2019-course-collegedata.txt
"Govt. Medical College, M Ch Genito Urinary",,2019-course-collegedata.txt
"Govt. Medical College, M Ch Surgical",,2019-course-collegedata.txt
"Govt. Medical College, M Ch Plastic and",,2019-course-collegedata.txt
"Govt. Medical College, DM Medical",,2019-course-collegedata.txt
"Govt. Medical College, Haematology and Blood",,2019-course-collegedata.txt
"Govt. Medical College, M.S. Oto-",,2019-course-collegedata.txt
"Govt. Medical College, M.D. Physical Medicine",,2019-course-collegedata.txt
"Govt. Medical College, Venerology and",,2019-course-collegedata.txt
"Govt. Medical College, M.D. Pulmonary",,2019-course-collegedata.txt
"Govt. Medical College, M.S. Obstetrics and",,2019-course-collegedata.txt
"Govt. Medical College, M.D. Community",,2019-course-collegedata.txt
"Govt. Medical College, DM Paediatric",,2019-course-collegedata.txt
"Govt. Medical College, M Ch Reproductive",,2019-course-collegedata.txt
"Govt. Medical College, and Chest Diseases",,2019-course-collegedata.txt
"Govt. Medical College, M Ch Cardiovascular",,2019-course-collegedata.txt
"363 MM007 Govt. Medical College, Kottayam M.D. General Medicine 14 0",0,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Leoprosy",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Medicine",007,2019-course-collegedata.txt
"366 MM007 Govt. Medical College, Kottayam M.D. Biochemistry 2 0",0,2019-course-collegedata.txt
"367 MM007 Govt. Medical College, Kottayam MD Anatomy 2 0",0,2019-course-collegedata.txt
"368 MM007 Govt. Medical College, Kottayam MD Anaesthesiology 5 0",0,2019-course-collegedata.txt
"370 MM007 Govt. Medical College, Kottayam M.D. Radiotherapy 2 0",0,2019-course-collegedata.txt
"371 MM007 Govt. Medical College, Kottayam M.D. Radiodiagnosis 1 0",0,2019-course-collegedata.txt
"372 MM007 Govt. Medical College, Kottayam M.D. Psychiatry 2 0",0,2019-course-collegedata.txt
"373 MM007 Govt. Medical College, Kottayam M Ch Paediatric Surgery 1 0",0,2019-course-collegedata.txt
"374 MM007 Govt. Medical College, Kottayam M Ch Neurosurgery 2 0",0,2019-course-collegedata.txt
"375 MM007 Govt. Medical College, Kottayam DM Nephrology 1 0",0,2019-course-collegedata.txt
"376 MM007 Govt. Medical College, Kottayam DM Neurology 1 0",0,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Gastroenterology",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Reconstructive Surgery",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam (DCH)",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Laryngology (DLO)",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Orthopaedics (D Ortho)",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Ophthalmology (DO)",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam and Gynaecology (DGO)",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Anaesthesiology (D.A.)",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Surgery",007,2019-course-collegedata.txt
"386 MM007 Govt. Medical College, Kottayam DM Cardiology 4 0",0,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam and Rehabilitation",007,2019-course-collegedata.txt
"388 MM007 Govt. Medical College, Kottayam M.D. Pharmacology 2 0",0,2019-course-collegedata.txt
"389 MM007 Govt. Medical College, Kottayam M.D. Paediatrics 7 0",0,2019-course-collegedata.txt
"390 MM007 Govt. Medical College, Kottayam M.D. Pathology 8 0",0,2019-course-collegedata.txt
"391 MM007 Govt. Medical College, Kottayam M.D. Microbiology 2 0",0,2019-course-collegedata.txt
"392 MM007 Govt. Medical College, Kottayam MBBS 150 25",25,2019-course-collegedata.txt
"393 MM007 Govt. Medical College, Kottayam MD Forensic Medicine 2 0",0,2019-course-collegedata.txt
"394 MM007 Govt. Medical College, Kottayam MD Physiology 2 0",0,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Gynaecology",007,2019-course-collegedata.txt
"396 MM007 Govt. Medical College, Kottayam M.S. Orthopaedics 3 0",0,2019-course-collegedata.txt
"397 MM007 Govt. Medical College, Kottayam M.S. Ophthalmology 2 0",0,2019-course-collegedata.txt
"398 MM007 Govt. Medical College, Kottayam M.S. General Surgery 10 0",0,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam and Thoracic Surgery",007,2019-course-collegedata.txt
"MM007 Govt. Medical College, Kottayam Rhinolaryngology",007,2019-course-collegedata.txt
"401 MM008 Govt. Medical College, Thrissur MD Anatomy 2 0",0,2019-course-collegedata.txt
"MM008 Govt. Medical College, Thrissur Leoprosy",008,2019-course-collegedata.txt
"403 MM008 Govt. Medical College, Thrissur MD Forensic Medicine 3 0",0,2019-course-collegedata.txt
"404 MM008 Govt. Medical College, Thrissur M.D. Microbiology 6 0",0,2019-course-collegedata.txt
"405 MM008 Govt. Medical College, Thrissur M Ch Neurosurgery 1 0",0,2019-course-collegedata.txt
"406 MM008 Govt. Medical College, Thrissur MBBS 150 25",25,2019-course-collegedata.txt
"407 MM008 Govt. Medical College, Thrissur MD Anaesthesiology 8 14",14,2019-course-collegedata.txt
"408 MM008 Govt. Medical College, Thrissur M.D. Pathology 10 0",0,2019-course-collegedata.txt
"MM008 Govt. Medical College, Thrissur Medicine",008,2019-course-collegedata.txt
"410 MM008 Govt. Medical College, Thrissur M.D. General Medicine 8 6",6,2019-course-collegedata.txt
"411 MM008 Govt. Medical College, Thrissur M.D. Paediatrics 3 6",6,2019-course-collegedata.txt
"412 MM008 Govt. Medical College, Thrissur M.S. Ophthalmology 6 1",1,2019-course-collegedata.txt
"413 MM008 Govt. Medical College, Thrissur M.S. General Surgery 8 9",9,2019-course-collegedata.txt
"414 MM008 Govt. Medical College, Thrissur M.D. Pharmacology 4 0",0,2019-course-collegedata.txt
"416 MM008 Govt. Medical College, Thrissur M.S. Orthopaedics 9 1",1,2019-course-collegedata.txt
"417 MM008 Govt. Medical College, Thrissur M.D. Psychiatry 4 0",0,2019-course-collegedata.txt
"418 MM008 Govt. Medical College, Thrissur M.D. Radiodiagnosis 5 0",0,2019-course-collegedata.txt
"419 MM008 Govt. Medical College, Thrissur M.D. Radiotherapy 2 0",0,2019-course-collegedata.txt
"MM008 Govt. Medical College, Thrissur Rhinolaryngology",008,2019-course-collegedata.txt
"MM008 Govt. Medical College, Thrissur Gynaecology",008,2019-course-collegedata.txt
"422 MM008 Govt. Medical College, Thrissur MD Physiology 4 0",0,2019-course-collegedata.txt
"423 MM008 Govt. Medical College, Thrissur M.D. Biochemistry 2 0",0,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Medicine",009,2019-course-collegedata.txt
"425 MM009 Govt. Medical College, Kozhikode MD Anatomy 3 3",3,2019-course-collegedata.txt
"426 MM009 Govt. Medical College, Kozhikode M.D. Biochemistry 3 0",0,2019-course-collegedata.txt
"428 MM009 Govt. Medical College, Kozhikode M.D. Microbiology 3 0",0,2019-course-collegedata.txt
"429 MM009 Govt. Medical College, Kozhikode M.D. Pathology 5 0",0,2019-course-collegedata.txt
"430 MM009 Govt. Medical College, Kozhikode M.D. Paediatrics 8 0",0,2019-course-collegedata.txt
"431 MM009 Govt. Medical College, Kozhikode M.D. Pharmacology 2 0",0,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode and Rehabilitation",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Rhinolaryngology",009,2019-course-collegedata.txt
"434 MM009 Govt. Medical College, Kozhikode MD Physiology 5 0",0,2019-course-collegedata.txt
"435 MM009 Govt. Medical College, Kozhikode MD Forensic Medicine 3 0",0,2019-course-collegedata.txt
"437 MM009 Govt. Medical College, Kozhikode MD Family Medicine 2 0",0,2019-course-collegedata.txt
"438 MM009 Govt. Medical College, Kozhikode DM Cardiology 6 0",0,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Gastroenterology",009,2019-course-collegedata.txt
"440 MM009 Govt. Medical College, Kozhikode DM Neurology 1 1",1,2019-course-collegedata.txt
"441 MM009 Govt. Medical College, Kozhikode DM Nephrology 2 0",0,2019-course-collegedata.txt
"442 MM009 Govt. Medical College, Kozhikode M Ch Neurosurgery 2 0",0,2019-course-collegedata.txt
"443 MM009 Govt. Medical College, Kozhikode M Ch Paediatric Surgery 4 0",0,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Reconstructive Surgery",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Surgery",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Anaesthesiology (D.A.)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Pathology (DCP)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode (DDVL)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode and Gynaecology (DGO)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Ophthalmology (DO)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Orthopaedics (D Ortho)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Laryngology (DLO)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode (DCH)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Rehabilitation (DPMR)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Radiodiagnosis (DMRD)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Radiotherapy (DMRT)",009,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode (DTCD)",009,2019-course-collegedata.txt
"459 MM009 Govt. Medical College, Kozhikode M.D. General Medicine 15 5",5,2019-course-collegedata.txt
"460 MM009 Govt. Medical College, Kozhikode M.D. Psychiatry 3 1",1,2019-course-collegedata.txt
